sale_id,date_key,product_key,customer_key,store_key,sold_at,quantity,unit_price,discount_pct,revenue,category
1228476,644304,432513,884023,270057,2025-12-04 22:52:20.452591334,1,14.99,0.35,83.51,Apparel
288946,222923,1927649,1681213,367321,2025-12-04 22:54:20.545007857,1,7.99,0.35,30.17,Home
1499080,1094970,126518,1907473,1058090,2025-12-04 22:54:59.469484801,2,24.2,0.35,19.79,Electronics
1122304,130957,1958937,671963,1490265,2025-12-04 22:57:03.647052467,1,171.99,0.35,6.35,Electronics
1665708,311682,1180456,1258905,337488,2025-12-04 22:59:46.288675963,2,73.0,0.35,82.7,Apparel
1177801,1550552,1731284,1740113,172884,2025-12-04 23:00:04.873361288,8,219.0,0.35,14.46,Electronics
613141,448493,843478,384738,270057,2025-12-04 23:01:04.994175442,1,22.99,0.35,28.59,Apparel
1367739,519866,1074498,148563,376185,2025-12-04 23:02:37.679048546,1,13.55,0.35,294.32,Grocery
762223,417087,432513,1540161,994493,2025-12-04 23:03:01.310307294,1,12.99,0.35,90.13,Electronics
1959958,446710,614341,1434705,905509,2025-12-04 23:04:26.570525862,1,30.99,0.35,63.82,Electronics
192408,1336672,1866009,1912738,1708860,2025-12-04 23:10:30.423417321,2,165.99,0.35,39.89,Electronics
1084354,1410632,68763,1912640,270057,2025-12-04 23:10:53.745274507,2,246.95,0.35,49.38,Home
1648569,754681,1149795,1245220,126408,2025-12-04 23:12:15.625640173,1,14.99,0.35,129.91,Electronics
1319185,832196,905446,1000741,517079,2025-12-04 23:15:21.289139856,1,15.95,0.35,52.17,Home
973787,744877,825119,1156993,1708860,2025-12-04 23:17:07.163076600,1,72.95,0.35,32.72,Apparel
1924059,413182,1741345,98002,270057,2025-12-04 23:18:54.637136718,1,140.99,0.35,59.84,Electronics
1474807,488452,905446,159317,1941627,2025-12-04 23:21:20.431486189,1,5.95,0.35,3.39,Electronics
727846,1137713,1973706,1762195,97416,2025-12-04 23:21:45.304655742,5,79.95,0.35,49.14,Apparel
381375,1432388,1781219,946744,1708860,2025-12-04 23:24:06.889132968,7,72.99,0.35,137.5,Apparel
1979877,1208381,1273620,98047,367321,2025-12-04 23:24:33.697022183,1,59.99,0.35,164.97,Apparel
1906566,158029,1775349,24163,73851,2025-12-04 23:25:42.055149607,2,37.49,0.35,7.87,Apparel
1356970,1572069,610475,685575,1058090,2025-12-04 23:28:20.158934739,1,12.99,0.35,23.31,Electronics
871499,585829,1775349,511733,1199261,2025-12-04 23:29:53.828373996,1,51.99,0.35,56.92,Electronics
15414,70716,366611,1371927,1490265,2025-12-04 23:31:57.105403926,1,109.99,0.35,94.59,Apparel
426843,1350229,1408470,966317,1620827,2025-12-04 23:37:11.268482823,2,5.0,0.35,54.4,Home
911566,1628885,141352,312923,1154336,2025-12-04 23:37:58.264158342,8,63.99,0.35,128.19,Electronics
153001,906351,502131,447457,621805,2025-12-04 23:38:26.521057277,3,22.99,0.35,34.54,Grocery
1175202,745637,905446,83272,1941627,2025-12-04 23:39:19.864034482,1,36.99,0.35,62.67,Electronics
1764044,1754722,283800,1541458,481685,2025-12-04 23:43:45.835731880,1,129.99,0.35,37.12,Apparel
846674,50140,268062,645221,1285520,2025-12-04 23:47:35.219852960,1,5.0,0.35,3.6,Electronics
1541215,460501,745985,1329314,1199261,2025-12-04 23:48:40.788023597,1,85.99,0.35,50.66,Home
97197,1029314,1654389,1429809,1674329,2025-12-04 23:49:21.602365024,5,156.99,0.35,45.92,Home
1794560,839855,1113914,1991754,172884,2025-12-04 23:49:25.701825787,8,81.99,0.35,80.9,Apparel
1902903,1859047,254319,24163,481685,2025-12-04 23:50:35.013006431,4,20.95,0.35,2.49,Apparel
1126789,170420,1714471,135288,352900,2025-12-05 15:57:33.067408011,1,68.49,0.35,102.87,Home
1981050,1018250,290033,217370,148029,2025-12-04 23:52:33.333064468,1,15.95,0.35,21.33,Home
286174,304873,744552,1374017,1101857,2025-12-04 23:54:30.182747371,8,23.5,0.35,27.04,Apparel
860485,1198171,215036,1543745,905509,2025-12-04 23:55:31.395567424,1,264.0,0.35,36.79,Electronics
999388,616105,900178,551157,172884,2025-12-04 23:56:13.040011835,1,7.99,0.35,38.39,Grocery
986977,311682,796313,299957,1069986,2025-12-04 23:57:46.695992177,1,19.99,0.35,166.98,Apparel
383219,1386330,750370,65783,337488,2025-12-04 23:57:52.417160189,4,14.99,0.35,63.28,Home
1710538,1463433,1304912,449619,337488,2025-12-04 23:58:33.605018225,1,30.99,0.35,93.04,Electronics
757924,1247396,1092772,1503438,1285520,2025-12-05 00:02:10.644146382,1,9.0,0.35,30.29,Electronics
332288,1005321,1977334,825024,481685,2025-12-05 00:03:32.116632087,1,5.99,0.35,29.48,Home
188694,120916,1832671,593183,709137,2025-12-05 00:05:12.710294459,4,20.99,0.35,14.63,Electronics
429982,684102,1066742,17730,1941627,2025-12-05 00:06:48.096233215,2,15.95,0.35,44.43,Home
433076,376583,722889,1937479,905509,2025-12-05 00:08:29.366428804,2,33.0,0.35,11.82,Home
126284,1604509,1180456,1760112,940944,2025-12-05 00:10:44.077020218,1,122.6,0.35,57.48,Electronics
1789205,145437,460580,1683548,1285520,2025-12-05 00:11:06.491013208,1,48.99,0.35,168.99,Electronics
1829028,1359561,1904693,194979,1101857,2025-12-05 00:11:54.970108139,8,18.95,0.35,50.39,Apparel
426958,488452,118815,1944923,905509,2025-12-05 00:18:52.536444291,2,27.0,0.35,56.03,Apparel
250509,1548443,1675384,445052,1199261,2025-12-05 00:19:39.507825374,1,5.0,0.35,92.54,Grocery
124604,385055,1816843,1097017,994493,2025-12-05 00:21:47.976482127,1,23.0,0.35,59.57,Home
1668681,1369813,1578170,711961,1438063,2025-12-05 00:24:18.662513260,3,5.0,0.35,8.56,Electronics
1798125,735185,1817693,103371,740545,2025-12-05 00:27:30.620793244,1,11.99,0.35,51.53,Electronics
1598031,1773801,1922261,489041,1902535,2025-12-05 00:28:36.083137742,1,134.49,0.35,147.67,Electronics
1795642,744757,1653541,1964011,517079,2025-12-05 00:28:36.375366454,1,6.68,0.35,38.01,Electronics
469125,84584,1634060,170883,73851,2025-12-05 00:29:27.243934369,3,332.0,0.35,19.03,Electronics
848677,1776095,511724,1317656,481685,2025-12-05 00:30:22.731878739,8,51.0,0.35,8.97,Electronics
538270,700534,1041095,337617,1058090,2025-12-05 00:30:29.489550944,1,27.14,0.35,23.31,Electronics
293617,1199331,446356,868313,517079,2025-12-05 00:33:42.698863153,3,23.49,0.35,43.33,Home
1440256,139784,1558021,1569896,1708860,2025-12-05 00:37:23.397330344,2,677.16,0.35,33.96,Electronics
1044194,264195,1334314,1185268,1101857,2025-12-05 00:39:01.314733012,1,5.0,0.35,59.28,Electronics
1053017,865897,1589592,1424779,148029,2025-12-05 00:39:33.401991157,1,117.99,0.35,54.94,Grocery
769116,986107,266877,1018546,97416,2025-12-05 00:43:22.922782579,1,7.95,0.35,18.03,Home
1268485,1349751,1945366,1515288,376185,2025-12-05 00:43:59.562581959,3,370.95,0.35,35.57,Grocery
1825602,1417838,1290077,224934,740545,2025-12-05 00:45:40.502429341,2,27.99,0.35,182.05,Grocery
1209510,957106,408360,1034834,1154336,2025-12-05 00:46:18.498318618,1,431.99,0.35,129.69,Electronics
1046527,1131243,1832671,1028176,367321,2025-12-05 00:48:51.974877208,2,26.99,0.35,94.15,Electronics
1233059,1035646,1662890,346767,905509,2025-12-05 00:52:16.826213912,2,33.42,0.35,34.69,Electronics
45206,383519,1818404,1945779,1101857,2025-12-05 00:52:53.700094446,8,31.0,0.35,57.53,Home
1627422,1189929,642221,403458,1285520,2025-12-05 00:53:07.738789113,4,5.0,0.35,44.76,Electronics
494303,449960,1074498,1012457,1620827,2025-12-05 00:54:30.263056268,1,461.95,0.35,173.94,Apparel
1425154,769874,1211282,1755796,905509,2025-12-05 00:54:51.363604621,1,34.99,0.35,18.37,Home
1809215,784194,884953,1237017,172884,2025-12-05 00:55:57.543861483,1,44.8,0.35,49.44,Grocery
842741,103182,1683438,490054,709137,2025-12-05 00:56:33.618480416,1,5.0,0.35,125.67,Electronics
255697,1275289,768150,964560,461762,2025-12-05 00:57:30.862943678,1,136.99,0.35,111.09,Apparel
1107839,1350229,843478,1632035,1941627,2025-12-05 00:58:21.616246181,2,13.99,0.35,122.39,Electronics
419749,1337553,1931582,1296566,1941627,2025-12-05 01:01:37.230616584,1,6.99,0.35,46.43,Electronics
1603630,1968954,688004,1476841,1593782,2025-12-05 01:03:24.890794913,3,40.0,0.35,26.83,Home
1561507,1552087,849107,583207,1593782,2025-12-05 01:04:21.406193020,1,353.95,0.35,41.73,Electronics
1377910,1587747,1411695,948189,1490265,2025-12-05 01:04:53.737708948,4,5.0,0.35,22.9,Home
1985229,1572338,1722955,1329314,172884,2025-12-05 01:05:03.558136028,2,63.99,0.35,21.05,Electronics
1380995,1916851,1455552,1025376,270057,2025-12-05 01:07:49.065553643,1,35.1,0.35,64.01,Home
739667,617918,645366,1914506,940944,2025-12-05 01:08:26.705700840,3,147.99,0.35,126.36,Home
1810142,1285001,916530,1908100,810646,2025-12-05 01:10:29.331403500,1,208.0,0.35,78.77,Home
1747040,497047,944974,991971,709137,2025-12-05 01:13:03.524636898,1,15.95,0.35,12.81,Electronics
1700796,1427970,1149795,433250,905509,2025-12-05 01:13:15.098423039,2,28.99,0.35,95.37,Grocery
726751,1347608,1816843,1149540,1708860,2025-12-05 01:16:25.491209553,3,29.41,0.35,53.75,Grocery
201853,1437531,867597,827634,172884,2025-12-05 01:17:20.051625499,1,25.49,0.35,68.99,Home
1517297,879052,1235087,111748,461762,2025-12-05 01:18:01.384531267,1,5.49,0.35,46.53,Electronics
359950,177873,1859527,438602,350593,2025-12-05 01:18:53.688373281,8,39.0,0.35,35.89,Electronics
527075,1369813,1866009,1575494,1058090,2025-12-05 01:20:28.589969420,5,68.99,0.35,13.25,Electronics
1980612,1678676,905446,1427303,1285520,2025-12-09 01:01:42.503406291,1,81.95,0.35,95.6,Apparel
1449236,1226488,103825,213659,1936047,2025-12-05 01:28:22.368858413,6,59.95,0.35,70.37,Home
1286273,1377391,1305104,636464,1006546,2025-12-05 01:34:47.064860393,1,81.49,0.35,87.38,Electronics
792328,1936372,374968,294303,350593,2025-12-05 01:37:55.162795367,3,35.99,0.35,28.29,Home
400217,811837,454946,434803,337488,2025-12-05 01:38:34.064654705,1,25.58,0.35,79.6,Home
828477,1795099,1998703,1983857,1771932,2025-12-05 01:44:03.050814774,1,23.99,0.35,68.85,Electronics
1281410,1035646,1544811,1259361,1438063,2025-12-05 01:45:00.058556254,2,8.91,0.35,42.35,Electronics
397292,245370,269358,659285,621805,2025-12-05 01:45:25.651810432,1,8.49,0.35,42.81,Home
67213,204872,363838,496507,517079,2025-12-05 01:48:03.792802852,8,49.99,0.35,89.41,Electronics
1589657,121860,735350,299472,367321,2025-12-05 01:48:45.655366908,8,5.0,0.35,42.42,Electronics
1803276,881018,858314,1121427,1936047,2025-12-05 01:49:30.429727796,1,17.99,0.35,103.02,Apparel
1009582,812004,596569,337617,1199261,2025-12-05 01:49:58.049907867,1,231.0,0.35,69.38,Electronics
730978,501688,766476,586365,1902535,2025-12-05 01:53:39.189307323,1,36.0,0.35,40.4,Grocery
362759,700534,374968,874465,621805,2025-12-05 01:54:41.573511781,1,77.99,0.35,37.38,Electronics
417135,1578952,699746,1252401,126408,2025-12-05 01:55:11.265461400,1,20.0,0.35,102.3,Home
1931565,1785143,1344794,1181192,73851,2025-12-05 01:56:59.072173081,1,711.99,0.35,33.25,Grocery
599056,535821,596569,1211550,148029,2025-12-05 01:58:08.807778277,8,19.37,0.35,16.36,Home
798592,1301608,440132,145091,709137,2025-12-05 02:05:30.537421661,8,22.49,0.35,87.21,Electronics
768414,1727559,1599751,903331,1490265,2025-12-05 02:07:53.013624940,7,8.49,0.35,54.06,Electronics
1896472,1825577,1510799,1508575,1902535,2025-12-05 02:09:54.973606646,1,5.0,0.35,45.5,Apparel
1004728,1904323,266877,1626160,1154336,2025-12-05 02:11:51.778387125,1,64.99,0.35,59.1,Apparel
1891240,37622,535798,206413,1199261,2025-12-05 02:13:00.479321157,2,96.99,0.35,11.92,Electronics
1214070,975195,1792196,1215765,1154336,2025-12-05 02:13:18.712408810,2,33.99,0.35,10.33,Grocery
157763,59643,1274875,319292,1285520,2025-12-05 02:13:55.210217918,1,6.02,0.35,15.08,Electronics
153496,1606179,936787,61971,1199261,2025-12-05 02:24:06.471670919,1,473.95,0.35,53.32,Electronics
230106,662335,1443361,1630994,1006546,2025-12-15 08:30:40.313582510,3,38.99,0.35,155.3,Electronics
497087,784194,94476,564960,376185,2025-12-05 02:26:53.739205488,1,97.0,0.35,60.29,Home
1521386,1792956,1899187,1624440,376185,2025-12-05 02:28:00.600724056,8,91.99,0.35,64.91,Electronics
1901622,1415072,7620,326271,621805,2025-12-05 02:29:53.053879806,1,45.49,0.35,81.15,Grocery
1236317,881018,139096,1071058,367321,2025-12-05 02:31:02.502425866,3,110.95,0.35,66.77,Electronics
365312,1544956,1076291,1895748,337488,2025-12-05 02:31:07.178634875,6,29.99,0.35,43.22,Electronics
1417268,1822822,936787,138054,1674329,2025-12-05 02:31:35.288531869,1,5.0,0.35,126.63,Home
1544093,793591,768286,135509,1941627,2025-12-05 02:33:29.530550935,1,53.99,0.35,98.98,Electronics
779587,1357088,64040,970551,337488,2025-12-05 02:34:58.444871611,1,25.99,0.35,47.5,Apparel
1228613,1019258,1731284,1208146,367321,2025-12-05 02:37:27.039273015,6,57.95,0.35,152.87,Apparel
526070,926200,224745,361284,73851,2025-12-05 02:39:18.090105004,1,52.99,0.35,142.57,Electronics
1398706,1337553,1831811,1245220,709137,2025-12-05 02:40:39.431599935,1,14.99,0.35,99.42,Apparel
540682,1162364,107086,1213732,994493,2025-12-05 02:41:56.803641474,1,36.99,0.35,75.52,Grocery
1881092,1653821,415183,542570,1101857,2025-12-05 02:41:57.741084641,1,12.99,0.35,133.84,Electronics
1576774,1959837,673256,1312107,1674329,2025-12-23 21:42:51.561277147,2,54.99,0.35,67.64,Home
1773567,1751694,1927649,1251627,1069986,2025-12-05 02:48:59.247141189,1,47.95,0.35,173.3,Home
776815,958725,437488,1437816,866773,2025-12-05 02:53:23.795498494,3,63.99,0.35,5.97,Electronics
427365,1564339,268062,26123,1006546,2025-12-05 02:53:36.806906426,1,35.0,0.35,59.33,Electronics
935351,1641929,1235087,351638,1101857,2025-12-05 02:55:05.575871486,1,50.99,0.35,6.42,Electronics
1363020,706704,1527499,66976,337488,2025-12-05 03:00:40.244209452,4,5.99,0.35,58.29,Home
1025084,834785,1852688,1850419,1199261,2025-12-05 03:01:35.949260804,1,36.16,0.35,56.91,Grocery
168578,1368232,1408470,400010,517079,2025-12-05 03:02:50.129780398,1,62.81,0.35,93.66,Electronics
374037,519866,542022,967486,994493,2025-12-05 03:04:49.636470253,1,39.72,0.35,41.82,Apparel
228556,1196806,1625726,1896680,940944,2025-12-05 03:04:54.053616942,8,468.42,0.35,47.38,Electronics
1042452,173917,1039765,592245,1199261,2025-12-05 03:05:01.052914506,3,7.95,0.35,86.6,Apparel
837368,173917,1166199,100061,1101857,2025-12-05 03:05:29.867649426,1,9.99,0.35,51.85,Grocery
560248,275589,1534161,424263,1490265,2025-12-05 03:11:01.665791920,1,34.95,0.35,71.59,Apparel
173159,1252070,30337,469353,740545,2025-12-05 03:14:39.565680356,3,6.0,0.35,51.98,Electronics
711907,1501510,241741,1199908,1941627,2025-12-05 03:15:49.218029237,1,5.49,0.35,45.78,Electronics
78220,419326,199280,1106939,709137,2025-12-05 03:16:54.142230798,1,17.95,0.35,73.61,Electronics
1347657,955880,1866009,888009,352900,2025-12-05 03:18:42.632220734,1,6.95,0.35,34.04,Electronics
1253808,1708595,795963,1211653,621805,2025-12-05 03:21:04.680962008,1,16.95,0.35,67.88,Apparel
812150,1543589,440132,309691,352900,2025-12-05 03:21:16.301597652,1,662.99,0.35,48.84,Home
1783820,355788,454946,696966,1674329,2025-12-05 03:21:47.662231252,2,33.63,0.35,25.61,Home
1189512,1941916,446356,911856,1771932,2025-12-05 03:23:00.186536729,8,172.99,0.35,32.55,Grocery
1218845,130450,1630347,1547705,866773,2025-12-05 03:24:15.384152501,1,7.99,0.35,53.77,Home
1818220,1437531,1210836,1795945,1490265,2025-12-05 03:28:32.567083122,2,41.95,0.35,49.51,Home
141105,426745,1829600,571993,337488,2025-12-05 03:29:31.056742414,1,25.34,0.35,69.81,Apparel
180766,1307952,611102,1001150,740545,2025-12-05 03:30:06.910207595,4,12.0,0.35,35.18,Home
275157,1543589,93692,1619747,1199261,2025-12-05 03:30:15.937832659,8,71.99,0.35,34.65,Electronics
1727737,1336672,1958937,1743477,517079,2025-12-05 03:39:33.638361062,2,54.99,0.35,176.54,Electronics
1394483,1710063,1497432,774840,994493,2025-12-05 03:42:30.639389180,1,10.38,0.35,32.35,Electronics
1712778,1714101,533552,125182,1593782,2025-12-05 03:42:33.731438476,1,26.95,0.35,6.47,Grocery
1458878,720554,1040071,39450,1936047,2025-12-05 03:42:52.836232515,1,23.55,0.35,34.01,Electronics
875385,1337795,1914593,756757,1674329,2025-12-05 03:44:18.662747126,1,27.0,0.35,29.64,Grocery
1422447,1579305,578645,977198,1285520,2025-12-05 03:46:03.972533360,1,34.99,0.35,127.21,Apparel
1500721,175225,1185017,1553426,1674329,2025-12-05 03:46:56.022351119,1,69.99,0.35,9.05,Apparel
738640,91358,1532183,747091,1708860,2025-12-05 03:47:59.109100795,1,5.0,0.35,21.33,Electronics
1572078,1123581,1140740,1577439,1154336,2025-12-05 03:53:22.029788999,2,18.21,0.35,45.27,Home
44007,1353485,722889,210610,810646,2025-12-05 03:53:37.061580469,1,155.99,0.35,23.78,Apparel
1449166,1966082,1166199,83272,1285520,2025-12-05 04:01:08.753551575,1,34.14,0.35,67.42,Grocery
907949,1936372,577307,1001150,1006546,2025-12-05 04:02:29.641364217,1,19.99,0.35,62.07,Grocery
1674996,480879,1305104,1586419,994493,2025-12-05 04:03:36.436688025,1,161.99,0.35,126.96,Grocery
624436,894630,266877,605250,621805,2025-12-05 04:03:59.063237724,3,142.49,0.35,80.92,Apparel
294740,403359,884953,1998092,1101857,2025-12-05 04:04:04.727060639,1,23.49,0.35,50.68,Home
82636,1679912,72710,1924261,1674329,2025-12-05 04:05:17.096843285,7,5.0,0.35,64.03,Apparel
1934704,920060,1870340,1505629,1101857,2025-12-05 04:05:43.107461705,1,53.99,0.35,47.91,Apparel
1816980,644304,916530,1428383,172884,2025-12-05 04:06:44.943246189,1,12.99,0.35,50.73,Electronics
1221420,177873,1635300,200941,621805,2025-12-05 04:09:10.812362605,1,111.0,0.35,122.17,Home
506625,1154970,1749621,1326871,994493,2025-12-05 04:09:50.953254580,7,89.99,0.35,45.35,Apparel
123315,1767690,1748858,1107699,352900,2025-12-05 04:10:47.247056468,1,170.99,0.35,100.38,Home
1501245,414484,1023444,1062052,367321,2025-12-05 04:11:57.672185417,2,24.99,0.35,39.64,Electronics
109861,1074441,556121,170522,337488,2025-12-05 04:14:10.817419392,2,18.95,0.35,49.91,Electronics
630998,696360,446356,1768033,1620827,2025-12-05 04:16:25.105480751,2,54.0,0.35,12.11,Home
215399,711463,1259610,1275216,1006546,2025-12-05 04:22:29.261401075,1,14.98,0.35,85.7,Electronics
339744,1742810,732792,967486,1902535,2025-12-05 04:23:08.956983631,8,37.99,0.35,25.59,Electronics
672964,1118507,1831811,473853,1708860,2025-12-05 04:25:59.976056316,1,33.99,0.35,73.1,Apparel
902556,969448,1404443,780171,1902535,2025-12-05 04:28:54.133250097,1,23.0,0.35,29.07,Electronics
957884,75603,1136163,947644,994493,2025-12-05 04:30:27.323840302,1,42.36,0.35,107.24,Electronics
1587882,1958000,462972,1025498,1771932,2025-12-05 04:31:03.197336230,2,13.99,0.35,54.6,Electronics
1386172,1115570,735350,1251627,376185,2025-12-05 04:32:16.018198539,1,227.99,0.35,109.08,Apparel
1372972,1082609,1136163,719001,1154336,2025-12-05 04:33:55.053257925,1,5.0,0.35,52.34,Electronics
1940869,330504,1064023,1515288,517079,2025-12-05 04:35:15.529101254,1,71.99,0.35,40.63,Electronics
169173,1348198,1574564,630070,1674329,2025-12-05 04:37:40.685449040,1,67.99,0.35,136.18,Home
1397357,834785,398634,1442582,1199261,2025-12-05 04:37:49.227629643,1,13.24,0.35,24.74,Electronics
1277397,1253815,1334322,1249031,461762,2025-12-05 04:37:54.309650950,8,71.0,0.35,12.08,Home
837054,304873,1958937,840319,905509,2025-12-05 04:39:15.652718388,3,9.5,0.35,40.82,Home
987224,955880,270942,1937936,1154336,2025-12-05 04:39:56.435338471,1,7.04,0.35,43.19,Grocery
1015101,226474,1628599,1550662,126408,2025-12-05 04:41:39.018357352,1,91.99,0.35,46.84,Apparel
480701,1337795,300576,240895,1941627,2025-12-05 04:45:43.899808858,1,5.0,0.35,85.69,Electronics
601657,305437,935560,903200,172884,2025-12-05 04:47:56.543298992,1,23.99,0.35,14.94,Home
333965,976626,596569,1385951,1101857,2025-12-05 04:50:19.733769282,1,30.55,0.35,39.51,Apparel
441900,735185,813743,747285,1941627,2025-12-05 04:50:30.788397744,3,83.49,0.35,170.63,Home
782174,451554,1958937,1087614,126408,2025-12-05 04:53:17.788115445,1,21.99,0.35,38.88,Electronics
102013,549706,1041095,210223,1941627,2025-12-05 04:53:20.989499859,1,64.99,0.35,121.37,Electronics
1906991,590436,1331890,1235900,126408,2025-12-05 04:55:30.625525481,8,42.95,0.35,80.04,Grocery
1292906,1330323,565959,1653374,709137,2025-12-05 04:59:35.625484363,1,38.0,0.35,54.03,Apparel
1137301,1280974,1643659,1114267,1069986,2025-12-05 05:01:24.782163194,1,40.49,0.35,23.16,Grocery
1068433,662335,1630347,1225793,621805,2025-12-15 01:07:09.377220302,1,5.49,0.35,36.67,Grocery
698808,1019258,642221,66676,352900,2025-12-05 05:04:20.057728344,1,10.99,0.35,91.13,Home
371727,21861,735106,1845276,1154336,2025-12-05 05:04:43.899657029,5,5.44,0.35,93.45,Electronics
829144,1050680,1831811,337617,126408,2025-12-05 05:06:57.393912232,1,251.54,0.35,23.43,Home
1618142,496385,1538188,163581,1058090,2025-12-05 05:07:15.590680245,2,84.99,0.35,53.06,Electronics
1435877,1099629,72710,1110714,1593782,2025-12-05 05:09:06.215381991,1,86.03,0.35,46.54,Grocery
1505795,1804141,1831811,1659717,1199261,2025-12-05 05:10:06.333115309,1,25.95,0.35,39.87,Home
1068382,1046397,943916,1614013,517079,2025-12-05 05:13:27.569178978,1,34.99,0.35,69.59,Grocery
589650,319391,1211282,1922785,994493,2025-12-05 05:13:49.870538099,1,6.99,0.35,114.48,Electronics
391174,212573,1166199,314142,810646,2025-12-05 05:15:15.547332006,8,224.0,0.35,51.38,Electronics
840989,1210673,483225,1070471,1006546,2025-12-05 05:15:33.423018701,1,79.8,0.35,102.73,Electronics
1772948,821433,565959,162481,866773,2025-12-05 05:16:18.440338651,2,17.85,0.35,52.12,Electronics
1994057,361463,1404443,1915788,1936047,2025-12-05 05:18:44.083780078,1,64.99,0.35,53.2,Electronics
700125,4445,680417,30047,403604,2025-12-05 05:20:47.996456422,1,51.0,0.35,50.25,Electronics
1953993,1948498,821717,355247,337488,2025-12-05 05:21:12.477024990,1,49.99,0.35,103.29,Electronics
921346,1642993,1064709,1008627,337488,2025-12-05 05:21:59.239984659,1,7.99,0.35,35.75,Electronics
1876084,1020827,463699,669539,994493,2025-12-05 05:22:57.560048302,1,48.99,0.35,34.72,Electronics
365861,744877,25640,1135431,352900,2025-12-05 05:25:58.773173672,7,19.69,0.35,88.08,Electronics
746963,1736757,1411695,576626,337488,2025-12-05 05:27:27.977578362,2,6.99,0.35,9.45,Home
1423184,1161585,596569,1385951,1593782,2025-12-05 05:31:58.580969914,1,21.95,0.35,62.2,Home
1166272,379324,266877,1076703,740545,2025-12-05 05:33:37.531231635,7,102.0,0.35,77.72,Home
1579290,1854898,283800,1646648,621805,2025-12-05 05:34:19.611512032,3,45.85,0.35,11.42,Home
698512,108310,412779,1550195,1438063,2025-12-09 04:41:33.920108346,1,8.99,0.35,91.82,Electronics
1540562,1427970,1092772,1155733,621805,2025-12-05 05:37:16.217633046,1,25.95,0.35,127.98,Electronics
1769173,1353485,416052,1251627,172884,2025-12-05 05:37:25.181233155,4,57.95,0.35,55.4,Apparel
1362140,1987320,1203022,1936422,1199261,2025-12-05 05:37:38.803768948,1,21.19,0.35,66.63,Home
875879,1380357,17620,390059,866773,2025-12-05 05:38:13.519928249,1,20.99,0.35,25.66,Electronics
1245713,842850,1643659,1314234,866773,2025-12-05 05:40:17.393953718,4,63.95,0.35,19.39,Electronics
1055050,1027445,7620,773204,367321,2025-12-05 05:40:35.445019748,2,45.99,0.35,78.85,Home
332710,1911793,800195,352019,994493,2025-12-05 05:45:30.065528653,2,71.99,0.35,17.42,Home
333204,110024,224745,1437816,376185,2025-12-05 05:46:04.121553709,1,71.0,0.35,62.29,Electronics
1294344,1919414,1832671,1033306,1285520,2025-12-05 05:47:07.586081791,2,166.0,0.35,21.03,Apparel
892068,816097,1076291,1119314,148029,2025-12-05 05:48:33.319108532,3,103.95,0.35,75.11,Electronics
178074,1144313,1831811,198445,994493,2025-12-05 05:52:58.359356371,1,20.99,0.35,22.18,Home
1615110,230868,1603748,1931747,1438063,2025-12-05 05:53:48.632254196,1,52.99,0.35,43.67,Apparel
1511926,1211072,1934854,1465602,905509,2025-12-05 05:54:40.627548986,1,9.99,0.35,137.71,Grocery
861010,59643,706872,937662,403604,2025-12-05 05:56:39.825537409,1,6.49,0.35,151.78,Home
44741,748358,3582,1814838,461762,2025-12-05 05:58:29.388089109,1,11.99,0.35,100.06,Electronics
1098151,1208381,837686,1062835,1285520,2025-12-05 06:00:38.948305937,1,37.0,0.35,80.99,Home
1700247,1742810,323906,1070471,709137,2025-12-05 06:00:49.668508222,8,24.99,0.35,161.8,Electronics
232586,1768802,1693882,1305360,367321,2025-12-05 06:01:18.626725243,1,90.45,0.35,30.75,Electronics
376178,1232654,688004,1110810,481685,2025-12-05 06:03:57.745238779,6,29.95,0.35,145.81,Grocery
1751113,662335,1358483,1596653,148029,2025-12-15 01:15:27.815515264,4,26.95,0.35,108.07,Electronics
1916626,1478609,1486251,1653374,73851,2025-12-05 06:09:52.692241861,1,7.92,0.35,53.67,Home
813947,1347608,1722955,1851954,350593,2025-12-05 06:10:24.674814823,1,211.86,0.35,65.13,Apparel
1289390,1342358,1408470,1609990,1941627,2025-12-05 06:12:42.501260089,1,19.99,0.35,38.41,Home
923698,1685315,19220,575998,1154336,2025-12-05 06:12:59.713812247,1,79.4,0.35,40.83,Home
1140039,1193570,546333,713745,740545,2025-12-05 06:13:29.545881426,2,117.12,0.35,41.91,Grocery
1218557,754681,807720,1448804,126408,2025-12-05 06:21:00.676863565,1,9.99,0.35,30.03,Apparel
739802,130450,1593229,1681213,905509,2025-12-05 06:21:04.693984568,4,22.33,0.35,58.1,Electronics
194905,1280974,126518,1999673,1708860,2025-12-05 06:22:11.799893900,1,71.0,0.35,107.87,Home
1740243,684102,266877,798328,1438063,2025-12-05 06:22:33.891276324,1,186.99,0.35,107.44,Grocery
1472419,315542,884953,1832704,621805,2025-12-05 06:22:51.241442916,8,11.99,0.35,100.96,Electronics
1531476,641209,807720,1174696,1058090,2025-12-05 06:23:14.674850491,2,5.0,0.35,73.15,Home
1035929,169217,1697213,1706145,621805,2025-12-05 06:24:24.412113295,1,9.49,0.35,42.82,Electronics
329507,1220991,432513,1048458,810646,2025-12-05 06:25:49.101194774,1,17.0,0.35,29.25,Electronics
1527602,1072674,1039765,1479681,1902535,2025-12-05 06:26:41.574392529,2,310.49,0.35,28.37,Electronics
